1871,2014-04-19 06:22:22.0000000,April-2014,723.55,8647.67,2484.72,3016,3902.29,2863
2181,2014-04-21 02:47:01.0000000,April-2014,244.51,6422.13,1705.2,1424,3677.59,2712
2181,2014-04-21 03:02:14.0000000,April-2014,1516.96,7939.09,324.8,1464,217.21,2741
2591,2014-04-07 05:58:51.0000000,April-2014,0,7874.22,2728.32,1705,3677.59,2655
2591,2014-04-07 06:11:08.0000000,April-2014,2954.08,10828.3,438.48,1759,217.21,2684
3411,2014-04-09 18:42:46.0000000,April-2014,169.66,7170.63,6715.24,1758,3737.51,1924
3411,2014-04-09 18:44:32.0000000,April-2014,1052.89,8223.52,0,1758,82.39,1935
1301,2014-04-05 06:47:38.0000000,April-2014,508.98,13842.26,243.6,870,187.25,2779
4111,2014-04-24 16:34:24.0000000,April-2014,1492.01,8003.96,235.48,1299,0,2106
4111,2014-04-24 16:41:00.0000000,April-2014,129.74,8133.7,24384.36,4302,3715.04,2602
4151,2014-04-18 16:33:03.0000000,April-2014,1452.09,6651.67,8.12,792,172.27,1734
4211,2014-04-09 16:09:01.0000000,April-2014,2604.78,11911.13,1648.36,903,4583.88,2549
4211,2014-04-09 16:13:42.0000000,April-2014,479.04,12390.17,292.32,939,217.21,2578
4211,2014-05-09 11:56:39.0000000,May-2014,553.89,12944.06,211.12,965,232.19,2609
4211,2014-05-09 12:14:09.0000000,May-2014,2869.25,15813.31,1786.4,1185,4501.49,3210
4151,2014-05-17 03:21:52.0000000,May-2014,1482.03,8133.7,24.36,795,254.66,1768
4151,2014-05-17 03:42:19.0000000,May-2014,99.8,8233.5,1997.52,1041,4044.6,2308
4111,2014-05-23 06:57:57.0000000,May-2014,1482.03,9615.73,186.76,4325,262.15,2637
1301,2014-05-04 11:56:46.0000000,May-2014,464.07,14306.33,276.08,904,269.64,2815
3411,2014-05-08 17:07:21.0000000,May-2014,244.51,8468.03,2460.36,2061,3692.57,2428
3411,2014-05-08 17:20:42.0000000,May-2014,1402.19,9870.22,332.92,2102,22.47,2431
2591,2014-05-07 04:34:23.0000000,May-2014,2325.34,13153.64,170.52,1780,269.64,2720
2181,2014-05-20 11:44:40.0000000,May-2014,1472.05,9411.14,146.16,1482,179.76,2765
2181,2014-05-20 11:58:51.0000000,May-2014,159.68,9570.82,2541.56,1795,3804.92,3273
1871,2014-05-19 19:51:41.0000000,May-2014,1492.01,10139.68,251.72,3047,262.15,2898
1561,2014-05-13 06:49:49.0000000,May-2014,1392.21,14046.85,138.04,1717,74.9,2726
1561,2014-05-13 06:54:25.0000000,May-2014,299.4,14346.25,2346.68,2006,4134.48,3278
1401,2014-05-10 20:40:32.0000000,May-2014,518.96,8562.84,2314.2,2114,3647.63,2975
1401,2014-05-10 20:44:42.0000000,May-2014,1671.65,10234.49,162.4,2134,486.85,3040
1401,2014-06-09 13:49:14.0000000,June-2014,1741.51,11976,284.2,2169,67.41,3049
1561,2014-06-11 14:52:16.0000000,June-2014,499,14845.25,2509.08,2315,3662.61,3767
1561,2014-06-11 15:01:15.0000000,June-2014,1601.79,16447.04,113.68,2329,247.17,3800
1871,2014-06-17 10:32:19.0000000,June-2014,1467.06,11606.74,0,3047,1325.73,3075
1871,2014-06-17 10:47:26.0000000,June-2014,239.52,11846.26,2509.08,3356,3759.98,3577
2181,2014-06-19 04:27:54.0000000,June-2014,134.73,9705.55,3337.32,2206,3587.71,3752
2181,2014-06-19 04:45:54.0000000,June-2014,1646.7,11352.25,462.84,2263,164.78,3774
2591,2014-06-05 05:05:50.0000000,June-2014,1641.71,14795.35,162.4,1800,157.29,2741
2591,2014-06-05 05:10:15.0000000,June-2014,364.27,15159.62,2436,2100,3999.66,3275
3411,2014-06-06 03:42:29.0000000,June-2014,1432.13,11302.35,203,2127,52.43,2438
1301,2014-06-02 06:03:36.0000000,June-2014,723.55,15029.88,32.48,908,314.58,2857
4111,2014-06-22 04:58:37.0000000,June-2014,1501.99,11117.72,308.56,4363,224.7,2667
4111,2014-06-22 05:04:52.0000000,June-2014,14.97,11132.69,2509.08,4672,3722.53,3164
4151,2014-06-16 07:43:59.0000000,June-2014,164.67,8398.17,3743.32,1502,3759.98,2810
4151,2014-06-16 07:46:35.0000000,June-2014,1541.91,9940.08,154.28,1521,367.01,2859
4211,2014-06-07 09:56:54.0000000,June-2014,573.85,16387.16,284.2,1220,172.27,3233
4211,2014-06-07 10:00:16.0000000,June-2014,2420.15,18807.31,1778.28,1439,4613.84,3849
4211,2014-07-06 16:02:24.0000000,July-2014,2634.72,21442.03,1737.68,1653,4269.3,4419
4211,2014-07-06 16:03:10.0000000,July-2014,613.77,22055.8,519.68,1717,763.98,4521
4151,2014-07-15 11:39:40.0000000,July-2014,1482.03,11422.11,1218,1671,277.13,2896
4151,2014-07-15 11:47:54.0000000,July-2014,219.56,11641.67,2614.64,1993,3804.92,3404
4111,2014-07-21 05:54:40.0000000,July-2014,1536.92,12669.61,349.16,4715,194.74,3190
1301,2014-07-01 10:22:50.0000000,July-2014,399.2,15429.08,276.08,942,157.29,2878
1301,2014-07-01 10:32:19.0000000,July-2014,2490.01,17919.09,1778.28,1161,2097.2,3158
1301,2014-07-31 13:21:10.0000000,July-2014,2519.95,20439.04,1973.16,1404,4553.92,3766
1301,2014-07-31 13:34:57.0000000,July-2014,638.72,21077.76,251.72,1435,367.01,3815
3411,2014-07-06 01:45:11.0000000,July-2014,249.5,11551.85,2541.56,2440,3490.34,2904
3411,2014-07-06 01:47:00.0000000,July-2014,1432.13,12983.98,129.92,2456,0,2904
2591,2014-07-04 08:31:47.0000000,July-2014,1526.94,16686.56,227.36,2128,217.21,3304
2181,2014-07-18 07:22:38.0000000,July-2014,1432.13,12784.38,194.88,2287,0,3774
2181,2014-07-18 07:29:30.0000000,July-2014,279.44,13063.82,2509.08,2596,2524.13,4111
1871,2014-07-17 08:52:15.0000000,July-2014,1931.13,13777.39,251.72,3387,232.19,3608
1561,2014-07-10 10:30:04.0000000,July-2014,1492.01,17939.05,0,2329,1295.77,3973
1401,2014-07-09 22:55:30.0000000,July-2014,359.28,12335.28,2630.88,2493,3834.88,3561
1401,2014-07-09 23:00:01.0000000,July-2014,1387.22,13722.5,203,2518,194.74,3587
1401,2014-08-07 02:51:46.0000000,August-2014,1247.5,14970,373.52,2564,194.74,3613
1561,2014-08-09 11:44:08.0000000,August-2014,0,17939.05,308.56,2367,0,3973
1871,2014-08-15 00:19:30.0000000,August-2014,274.45,14051.84,2427.88,3686,3183.25,4033
1871,2014-08-15 00:30:45.0000000,August-2014,1422.15,15473.99,154.28,3705,209.72,4061
2181,2014-08-17 19:48:33.0000000,August-2014,1931.13,14994.95,24.36,2599,22.47,4114
2181,2014-08-17 19:55:30.0000000,August-2014,0,14994.95,2842,2949,4059.58,4656
2591,2014-08-02 16:42:32.0000000,August-2014,389.22,17075.78,2436,2428,3804.92,3812
2591,2014-08-02 16:52:58.0000000,August-2014,1536.92,18612.7,414.12,2479,494.34,3878
2591,2014-08-31 13:09:05.0000000,August-2014,119.76,18732.46,2557.8,2794,5295.43,4585
2591,2014-08-31 13:25:14.0000000,August-2014,1566.86,20299.32,0,2794,659.12,4673
3411,2014-08-05 11:53:03.0000000,August-2014,2554.88,15538.86,2306.08,2740,3535.28,3376
3411,2014-08-05 11:57:08.0000000,August-2014,1497,17035.86,365.4,2785,868.84,3492
1301,2014-08-30 04:30:04.0000000,August-2014,2864.26,23942.02,1745.8,1650,4778.62,4453
1301,2014-08-30 04:53:20.0000000,August-2014,0,23942.02,48.72,1656,891.31,4572
4111,2014-08-19 00:47:10.0000000,August-2014,1317.36,13986.97,146.16,4733,352.03,3237
4111,2014-08-19 01:09:25.0000000,August-2014,239.52,14226.49,2525.32,5044,3797.43,3744
4151,2014-08-14 11:42:00.0000000,August-2014,1516.96,13158.63,138.04,2010,996.17,3537
4151,2014-08-14 12:09:15.0000000,August-2014,309.38,13468.01,2468.48,2314,3662.61,4026
4211,2014-08-04 15:05:32.0000000,August-2014,409.18,22464.98,284.2,1752,0,4521
4211,2014-09-02 21:01:45.0000000,September-2014,658.68,23123.66,219.24,1779,322.07,4564
4211,2014-09-02 21:12:46.0000000,September-2014,2175.64,25299.3,1461.6,1959,4613.84,5180
4151,2014-09-12 10:50:10.0000000,September-2014,1536.92,15004.93,113.68,2328,292.11,4065
4151,2014-09-12 10:52:56.0000000,September-2014,249.5,15254.43,3239.88,2727,3797.43,4572
4111,2014-09-18 09:58:14.0000000,September-2014,1407.18,15633.67,89.32,5055,584.22,3822
1301,2014-09-29 06:52:17.0000000,September-2014,499,24441.02,454.72,1712,164.78,4594
3411,2014-09-03 10:22:23.0000000,September-2014,274.45,17310.31,2314.2,3070,3677.59,3983
3411,2014-09-03 10:36:10.0000000,September-2014,1427.14,18737.45,357.28,3114,194.74,4009
2591,2014-09-30 01:27:25.0000000,September-2014,214.57,20513.89,2801.4,3139,3715.04,5169
2591,2014-09-30 01:38:25.0000000,September-2014,1497,22010.89,422.24,3191,269.64,5205
2181,2014-09-16 21:33:17.0000000,September-2014,1377.24,16372.19,0,2949,89.88,4668
1871,2014-09-14 03:28:20.0000000,September-2014,1482.03,16956.02,146.16,3723,232.19,4092
1561,2014-09-08 00:51:17.0000000,September-2014,354.29,18293.34,2379.16,2660,621.67,4056
1561,2014-09-08 00:51:42.0000000,September-2014,1432.13,19725.47,129.92,2676,0,4056
1401,2014-09-05 07:30:12.0000000,September-2014,1367.26,16337.26,1063.72,2695,142.31,3632
1401,2014-10-05 01:17:52.0000000,October-2014,184.63,16521.89,2444.12,2996,3857.35,4147
1401,2014-10-05 01:34:27.0000000,October-2014,1482.03,18003.92,178.64,3018,224.7,4177
1561,2014-10-08 23:08:56.0000000,October-2014,299.4,20024.87,2151.8,2941,3640.14,4542
1561,2014-10-08 23:13:52.0000000,October-2014,1521.95,21546.82,138.04,2958,232.19,4573
1871,2014-10-14 13:55:25.0000000,October-2014,593.81,17549.83,2427.88,4022,3834.88,4604
1871,2014-10-14 14:04:21.0000000,October-2014,1467.06,19016.89,81.2,4032,247.17,4637
2181,2014-10-16 06:54:46.0000000,October-2014,1501.99,17874.18,592.76,3022,217.21,4697
2181,2014-10-16 07:07:08.0000000,October-2014,169.66,18043.84,0,3022,4261.81,5266
2591,2014-10-29 20:03:04.0000000,October-2014,1402.19,23413.08,162.4,3211,254.66,5239
2591,2014-10-29 20:10:40.0000000,October-2014,254.49,23667.57,4019.4,3706,3625.16,5723
3411,2014-10-03 19:49:33.0000000,October-2014,1511.97,20249.42,243.6,3144,247.17,4042
3411,2014-10-03 20:03:07.0000000,October-2014,0,20249.42,4230.52,3665,3685.08,4534
1301,2014-10-28 03:13:49.0000000,October-2014,603.79,25044.81,300.44,1749,0,4594
1301,2014-10-28 03:15:54.0000000,October-2014,2544.9,27589.71,1770.16,1967,4793.6,5234
4111,2014-10-17 22:27:42.0000000,October-2014,439.12,16072.79,2939.44,5417,4651.29,4443
4111,2014-10-17 22:53:00.0000000,October-2014,1492.01,17564.8,97.44,5429,456.89,4504
4151,2014-10-12 14:55:48.0000000,October-2014,1402.19,16656.62,0,2727,262.15,4607
4151,2014-10-12 15:00:04.0000000,October-2014,0,16656.62,876.96,2835,3130.82,5025
4211,2014-10-01 13:03:09.0000000,October-2014,2100.79,27400.09,1640.24,2161,4553.92,5788
4211,2014-10-01 13:19:41.0000000,October-2014,314.37,27714.46,251.72,2192,52.43,5795
4211,2014-10-31 15:56:55.0000000,October-2014,513.97,28228.43,259.84,2224,74.9,5805
4211,2014-10-31 16:01:53.0000000,October-2014,2420.15,30648.58,1250.48,2378,4381.65,6390
4211,2014-11-29 17:06:08.0000000,November-2014,503.99,31152.57,211.12,2404,112.35,6405
4211,2014-11-29 17:13:32.0000000,November-2014,2604.78,33757.35,64.96,2412,4494,7005
4151,2014-11-11 06:06:16.0000000,November-2014,124.75,16781.37,2419.76,3133,3977.19,5556
4151,2014-11-11 06:12:39.0000000,November-2014,1586.82,18368.19,64.96,3141,142.31,5575
4111,2014-11-16 12:38:38.0000000,November-2014,1506.98,19071.78,0,5429,232.19,4535
3411,2014-11-01 11:20:20.0000000,November-2014,399.2,20648.62,2817.64,4012,3228.19,4965
3411,2014-11-01 11:32:01.0000000,November-2014,1452.09,22100.71,170.52,4033,292.11,5004
3411,2014-11-30 13:00:31.0000000,November-2014,1442.11,23542.82,406,4083,381.99,5055
3411,2014-11-30 13:10:32.0000000,November-2014,284.43,23827.25,2444.12,4384,3580.22,5533
2591,2014-11-27 06:43:42.0000000,November-2014,334.33,24001.9,2306.08,3990,3700.06,6217
2591,2014-11-27 07:03:32.0000000,November-2014,1501.99,25503.89,186.76,4013,329.56,6261
2181,2014-11-15 22:58:29.0000000,November-2014,1457.08,19500.92,454.72,3078,239.68,5298
2181,2014-11-15 23:24:45.0000000,November-2014,414.17,19915.09,2257.36,3356,5070.73,5975
1871,2014-11-13 08:21:37.0000000,November-2014,0,19016.89,178.64,4054,202.23,4664
1871,2014-11-13 08:22:46.0000000,November-2014,79.84,19096.73,276.08,4088,3587.71,5143
1561,2014-11-06 04:22:37.0000000,November-2014,44.91,21591.73,3183.04,3350,3902.29,5094
1561,2014-11-06 04:25:09.0000000,November-2014,1641.71,23233.44,129.92,3366,239.68,5126
1401,2014-11-03 03:26:57.0000000,November-2014,718.56,18722.48,2655.24,3345,3745,4677
1401,2014-11-03 03:30:33.0000000,November-2014,1501.99,20224.47,227.36,3373,217.21,4706
1401,2014-12-02 11:30:17.0000000,December-2014,229.54,20454.01,2371.04,3665,3804.92,5214
1401,2014-12-02 11:31:30.0000000,December-2014,1696.6,22150.61,113.68,3679,6875.82,6132
1561,2014-12-05 12:23:23.0000000,December-2014,0,23233.44,2371.04,3658,3700.06,5620
1561,2014-12-05 12:34:07.0000000,December-2014,1452.09,24685.53,186.76,3681,232.19,5651
1871,2014-12-12 08:23:35.0000000,December-2014,409.18,19505.91,2647.12,4414,2778.79,5514
1871,2014-12-12 08:45:35.0000000,December-2014,1407.18,20913.09,194.88,4438,299.6,5554
2181,2014-12-15 10:09:32.0000000,December-2014,299.4,20214.49,2525.32,3667,3617.67,6458
2181,2014-12-15 10:20:01.0000000,December-2014,1526.94,21741.43,495.32,3728,0,6458
2591,2014-12-27 03:13:30.0000000,December-2014,1447.1,26950.99,178.64,4035,284.62,6299
2591,2014-12-27 03:38:41.0000000,December-2014,14.97,26965.96,2078.72,4291,3812.41,6808
3411,2014-12-29 06:27:25.0000000,December-2014,214.57,24041.82,2444.12,4685,4606.35,6148
3411,2014-12-29 06:34:35.0000000,December-2014,1427.14,25468.96,178.64,4707,89.88,6160
4111,2014-12-16 02:46:50.0000000,December-2014,1497,20568.78,129.92,5445,0,4535
1301,2014-12-26 02:30:38.0000000,December-2014,2425.14,30014.85,3921.96,2450,4861.01,5883
1301,2014-12-26 02:39:41.0000000,December-2014,454.09,30468.94,341.04,2492,232.19,5914
4151,2014-12-10 14:56:46.0000000,December-2014,1516.96,19885.15,0,3141,134.82,5593
4211,2014-12-29 22:37:31.0000000,December-2014,479.04,34236.39,129.92,2428,142.31,7024
4211,2014-12-29 22:41:19.0000000,December-2014,2559.87,36796.26,1542.8,2618,4254.32,7592
4211,2015-01-28 08:28:01.0000000,January-2015,424.15,37220.41,397.88,2667,262.15,7627
4211,2015-01-28 08:32:45.0000000,January-2015,1067.86,38288.27,1031.24,2794,4778.62,8265
4151,2015-01-08 22:08:36.0000000,January-2015,394.21,20279.36,2379.16,3434,4089.54,6139
4151,2015-01-08 22:11:33.0000000,January-2015,1497,21776.36,211.12,3460,292.11,6178
1301,2015-01-24 06:07:44.0000000,January-2015,4416.15,34885.09,1550.92,2683,3452.89,6375
1301,2015-01-24 06:09:29.0000000,January-2015,474.05,35359.14,316.68,2722,456.89,6436
4111,2015-01-15 00:43:03.0000000,January-2015,209.58,20778.36,2858.24,5797,3789.94,5041
4111,2015-01-15 00:45:33.0000000,January-2015,1407.18,22185.54,138.04,5814,0,5041
3411,2015-01-28 07:13:56.0000000,January-2015,1467.06,26936.02,81.2,4717,224.7,6190
3411,2015-01-28 07:17:45.0000000,January-2015,319.36,27255.38,2273.6,4997,3550.26,6664
2591,2015-01-26 03:58:03.0000000,January-2015,1442.11,28408.07,73.08,4300,149.8,6828
2591,2015-01-26 04:00:06.0000000,January-2015,459.08,28867.15,2444.12,4601,4209.38,7390
2181,2015-01-14 04:39:37.0000000,January-2015,1477.04,23218.47,0,3728,494.34,6524
2181,2015-01-14 04:59:44.0000000,January-2015,304.39,23522.86,2492.84,4035,4089.54,7070
1871,2015-01-10 21:27:26.0000000,January-2015,1292.41,22205.5,259.84,4470,194.74,5580
1561,2015-01-04 14:22:09.0000000,January-2015,1541.91,26227.44,194.88,3705,262.15,5686
1561,2015-01-04 14:34:05.0000000,January-2015,0,26227.44,2241.12,3981,3692.57,6179
1401,2015-01-01 18:38:31.0000000,January-2015,224.55,22375.16,2306.08,3963,3902.29,6653
1401,2015-01-01 18:47:25.0000000,January-2015,788.42,23163.58,89.32,3974,254.66,6687
1401,2015-01-31 19:56:17.0000000,January-2015,299.4,23462.98,2427.88,4273,3407.95,7142
1401,2015-01-31 19:57:34.0000000,January-2015,1851.29,25314.27,1161.16,4416,449.4,7202
1561,2015-02-02 14:52:33.0000000,February-2015,1452.09,27679.53,0,3981,127.33,6196
1561,2015-02-02 14:53:40.0000000,February-2015,374.25,28053.78,2525.32,4292,1932.42,6454
1871,2015-02-09 19:16:37.0000000,February-2015,1477.04,23682.54,292.32,4506,224.7,5610
1871,2015-02-09 19:19:50.0000000,February-2015,284.43,23966.97,2403.52,4802,3834.88,6122
2181,2015-02-12 12:43:39.0000000,February-2015,44.91,23567.77,3394.16,4453,4029.62,7608
2181,2015-02-12 12:51:57.0000000,February-2015,1646.7,25214.47,186.76,4476,284.62,7646
2591,2015-02-24 08:32:36.0000000,February-2015,1506.98,30374.13,0,4601,142.31,7409
3411,2015-02-27 01:43:45.0000000,February-2015,339.32,27594.7,2809.52,5343,3849.86,7178
3411,2015-02-27 02:01:29.0000000,February-2015,1516.96,29111.66,617.12,5419,247.17,7211
4111,2015-02-14 07:35:18.0000000,February-2015,1506.98,23692.52,0,5814,217.21,5070
1301,2015-02-22 08:25:40.0000000,February-2015,419.16,35778.3,186.76,2745,194.74,6462
4151,2015-02-07 18:18:08.0000000,February-2015,189.62,21965.98,2216.76,3733,3924.76,6702
4151,2015-02-07 18:25:28.0000000,February-2015,3712.56,25678.54,162.4,3753,352.03,6749
4211,2015-02-27 20:25:06.0000000,February-2015,439.12,38727.39,235.48,2823,179.76,8289
4211,2015-02-27 20:32:43.0000000,February-2015,2395.2,41122.59,1250.48,2977,4823.56,8933
4211,2015-03-30 00:05:30.0000000,March-2015,568.86,41691.45,0,2977,106964.69,23214
4211,2015-03-30 00:19:45.0000000,March-2015,2235.52,43926.97,1729.56,3190,3430.42,23672
4151,2015-03-08 06:29:58.0000000,March-2015,1536.92,27215.46,162.4,3773,209.72,6777
1301,2015-03-23 01:15:50.0000000,March-2015,593.81,36372.11,170.52,2766,262.15,6497
4111,2015-03-15 05:56:49.0000000,March-2015,284.43,23976.95,2768.92,6155,2966.04,5466
4111,2015-03-15 06:04:49.0000000,March-2015,1322.35,25299.3,617.12,6231,224.7,5496
3411,2015-03-28 14:09:23.0000000,March-2015,1536.92,30648.58,535.92,5485,531.79,7282
3411,2015-03-28 14:19:35.0000000,March-2015,204.59,30853.17,2647.12,5811,5190.57,7975
2591,2015-03-25 17:32:39.0000000,March-2015,214.57,30588.7,3304.84,5008,4134.48,7961
2591,2015-03-25 17:33:32.0000000,March-2015,1521.95,32110.65,0,5008,157.29,7982
2181,2015-03-13 23:41:17.0000000,March-2015,1427.14,26641.61,170.52,4497,322.07,7689
1871,2015-03-11 10:25:53.0000000,March-2015,1447.1,25414.07,820.12,4903,28274.75,9897
1871,2015-03-11 10:39:03.0000000,March-2015,234.53,25648.6,2484.72,5209,3662.61,10386
1561,2015-03-03 00:33:07.0000000,March-2015,1536.92,29590.7,487.2,4352,119.84,6470
