1221,2544.9,Small
1221,2679.21,Small
1221,2539.96,Small
1221,3410.69,Large
1221,2928.99,Small
1231,2472.58,Small
1231,3882.5,Large
1231,2729.03,Small
1231,2584.91,Small
1231,2729.8,Small
1231,3364.41,Large
1231,2744.16,Small
1231,2470.74,Small
1231,13522.55,Large
1231,2504.98,Small
1241,838.44,Small
1241,1389.78,Small
1241,1050.62,Small
1241,920.72,Small
1241,1627.29,Small
1241,912.05,Small
1241,954.72,Small
1251,997.33,Small
1251,1127,Small
1251,851.82,Small
1251,878.68,Small
1251,876.11,Small
1251,1300.66,Small
1251,1384.7,Small
1251,1049.76,Small
1251,869.91,Small
1251,1059.67,Small
1251,814.29,Small
1251,138.04,Small
1251,856.16,Small
1251,2163.56,Small
1251,1480.47,Small
1261,2010.12,Small
1261,1914.72,Small
1261,2836.12,Small
1261,1639.35,Small
1261,5905.77,Large
1261,1810.33,Small
1261,1851.48,Small
1261,2387.08,Small
1261,1757.28,Small
1261,2108.81,Small
1261,1869.2,Small
1261,1554.43,Small
1261,2258.5,Small
1261,1974.05,Small
1261,1948.44,Small
1261,1714.82,Small
1261,644.75,Small
1261,1681.39,Small
1261,2276.09,Small
1261,1906.15,Small
1261,1924.69,Small
1261,2048.67,Small
1261,1510.88,Small
1261,1630.64,Small
1261,2212.86,Small
1261,1833.74,Small
1261,2218.77,Small
1271,830.05,Small
1271,1115.36,Small
1281,3001.85,Large
1281,2554.95,Small
1281,4400.46,Large
1281,5338.72,Large
1281,1405.5,Small
1281,3229,Large
1281,2692.2,Small
1281,2287.95,Small
1281,2652.94,Small
1281,3218.55,Large
1281,6925.43,Large
1281,2495.03,Small
1281,2410.22,Small
1281,3490.62,Large
1281,5342.55,Large
1281,2539.59,Small
1281,2690.56,Small
1281,2697.23,Small
1281,3198.93,Large
1281,2458.21,Small
1281,3216.4,Large
1281,2420.15,Small
1281,2485.09,Small
1281,4445.73,Large
1281,2591.27,Small
1281,3166.85,Large
1281,2808.55,Small
1281,2407.7,Small
1281,2677.27,Small
1281,2499.99,Small
1281,3182.25,Large
1281,2514.99,Small
1281,3264.09,Large
1281,29699.28,Large
1281,2666.84,Small
1281,4363.14,Large
1281,2702.28,Small
1281,2766,Small
1291,5650.29,Large
1291,2221.85,Small
1291,1954.09,Small
1291,312.83,Small
1291,1987.22,Small
1291,1761.61,Small
1291,1951.38,Small
1291,1837.36,Small
1291,1750.54,Small
1291,2183.69,Small
1291,2027.69,Small
1291,2315.36,Small
1291,1588.23,Small
1291,1070.47,Small
1291,1925.82,Small
1291,1688.04,Small
1291,2036.32,Small
1291,1784.31,Small
1291,1901.64,Small
1291,1878.39,Small
1291,2124.09,Small
1301,1350.6,Small
1301,1311.98,Small
1301,1453.25,Small
1301,976.62,Small
1301,939.83,Small
1301,1009.79,Small
1301,1070.61,Small
1301,832.57,Small
1301,1257.45,Small
1301,940.03,Small
1301,1118.5,Small
1301,904.23,Small
1301,1027.32,Small
1301,1247.62,Small
1301,800.66,Small
1301,1026.48,Small
1301,93106.81,Large
1301,868.45,Small
1301,663.34,Small
1301,1268.82,Small
1301,1260.51,Small
1301,756.86,Small
1301,828.02,Small
1301,835.92,Small
1301,1157.76,Small
1301,553.98,Small
1301,672.56,Small
1301,1163.89,Small
1301,791.27,Small
1301,717.7,Small
1301,882.92,Small
1301,833.76,Small
1301,1184.38,Small
1301,1130.23,Small
1301,778.8,Small
1301,1762.9,Small
1301,898.69,Small
1311,1540.73,Small
1311,2383.16,Small
1311,619.43,Small
1311,1709.35,Small
1311,1768.94,Small
1311,2014.04,Small
1311,1853.62,Small
1321,2612.36,Small
1321,2507.55,Small
1321,2639.29,Small
1321,2623.56,Small
1321,2808.38,Small
1321,2711.1,Small
1321,2521.9,Small
1321,2466.4,Small
1321,2779.58,Small
1321,2450.09,Small
1321,5841.78,Large
1321,2721.63,Small
1321,2504.98,Small
1321,2677.89,Small
1331,689.57,Small
1331,798.11,Small
1331,1063.58,Small
1331,1270.22,Small
1331,982.27,Small
1341,557.44,Small
1341,1689.9,Small
1341,2376.47,Small
1341,1870.42,Small
1341,1596.91,Small
1351,622.1,Small
1351,869.68,Small
1351,1764.48,Small
1351,960.4,Small
1351,885.57,Small
1361,3079.22,Large
1361,2669.75,Small
1361,2400.19,Small
1361,3174.55,Large
1371,2117.61,Small
1371,1716.14,Small
1371,1704.31,Small
1371,1754.8,Small
1371,1951.44,Small
1371,2686.63,Small
1371,1620.16,Small
1371,2309.34,Small
1371,1536.99,Small
1371,2683.36,Small
1371,2292.51,Small
1371,8747.25,Large
1371,4355.28,Large
1371,2090.07,Small
1371,1734.87,Small
1371,1803.11,Small
1371,1892.17,Small
1371,1592.64,Small
1381,1865.44,Small
1381,1744.22,Small
1391,2554.88,Small
1391,2535.59,Small
1391,2525,Small
1401,2011.48,Small
1401,1668.79,Small
1401,2045.95,Small
1401,1805.44,Small
1401,1897.91,Small
1401,2320.9,Small
1401,2093.12,Small
1401,1784.96,Small
1401,1815.76,Small
1401,2573.29,Small
1401,1885.37,Small
1401,1946.56,Small
1401,8686.1,Large
1401,1132.4,Small
1401,3461.85,Large
1401,2153.74,Small
1401,2032.05,Small
1401,1714.95,Small
1401,1753.62,Small
1401,2024.02,Small
1401,2377.92,Small
1401,1959.04,Small
1401,2450.85,Small
1401,2170.85,Small
1401,1599.38,Small
1401,3293.82,Large
1401,1731.71,Small
1401,1514.58,Small
1401,1956.29,Small
1401,1816.1,Small
1401,1615.14,Small
1401,1877.82,Small
1401,1959.75,Small
1401,1902.88,Small
1401,1091.75,Small
1401,1758.09,Small
1401,2190.64,Small
1401,1517.23,Small
1411,2792.11,Small
1411,2725.46,Small
1411,2543.04,Small
1411,3143.52,Large
1411,3301.49,Large
1411,2375.24,Small
1411,2679.64,Small
1411,2926.64,Small
1411,2804.15,Small
1411,2755.97,Small
1411,2716.52,Small
1411,2850.83,Small
1411,2796.71,Small
1411,3242.19,Large
1411,6799.09,Large
1411,2662.3,Small
1411,2798.52,Small
1411,2732.13,Small
1411,2609.39,Small
1411,4804.39,Large
1411,2488.15,Small
1411,2564.92,Small
1411,3855.73,Large
1411,2770.81,Small
1411,3351.37,Large
1411,2858.46,Small
1411,4046.95,Large
1411,4114.6,Large
1411,2657.19,Small
1411,2734.67,Small
1411,2854.78,Small
1411,2551.16,Small
1411,3009.13,Large
1411,2642.43,Small
1411,3493.32,Large
1411,2393.34,Small
1421,1851.78,Small
1421,3273.34,Large
1421,1651.87,Small
1421,1809.22,Small
1421,1990.79,Small
1421,2023.49,Small
1421,1643.43,Small
1421,1926.32,Small
1421,1382.23,Small
1421,1925.51,Small
1421,1623.91,Small
1421,2070.16,Small
1421,1967.79,Small
1421,1857.89,Small
1421,1857.85,Small
1421,1801.7,Small
1421,2189.39,Small
1421,1764.28,Small
1421,1884.17,Small
1421,1967.71,Small
1421,1404.66,Small
1421,1467.06,Small
1421,479.36,Small
1421,1705.53,Small
1421,2062.7,Small
1421,1310.34,Small
1421,1735.5,Small
1421,2234.73,Small
1421,1852.31,Small
1421,1437.28,Small
1421,2175.71,Small
1421,2131.33,Small
1421,1926.53,Small
1421,1506.99,Small
1421,1889.79,Small
1421,2073.09,Small
1421,2023.58,Small
1431,892.94,Small
1431,951.65,Small
1431,771.14,Small
1431,1631.94,Small
1441,1847.13,Small
1441,1996.6,Small
1441,2187.33,Small
1441,1555.2,Small
1441,2136.52,Small
1441,2260.15,Small
1441,1927.82,Small
1441,1921.55,Small
1441,1689.3,Small
1441,1895.38,Small
1441,1865.36,Small
1441,1544.45,Small
1441,2325.13,Small
1441,1950.46,Small
1441,1848.99,Small
1441,1652.55,Small
1441,1683.85,Small
1441,1426.33,Small
1441,2695.21,Small
1441,1745.51,Small
1441,1676.91,Small
1441,2123.35,Small
1441,2383.03,Small
1441,1985.97,Small
1441,2115.07,Small
1441,2256.9,Small
1441,2014.74,Small
1441,1771.02,Small
1441,1874.57,Small
1441,1814.2,Small
1441,2403.17,Small
1441,2200.14,Small
1441,1761.81,Small
1441,2069.01,Small
1441,2052.61,Small
1451,2308.02,Small
1451,1791.63,Small
1451,3427.27,Large
1451,1783.78,Small
1451,1998.88,Small
1451,1928.91,Small
1451,1806.13,Small
1451,1775.53,Small
1451,2055.88,Small
1451,1622.67,Small
1451,1807.91,Small
1451,1988.69,Small
1451,1977.77,Small
1451,1958.48,Small
1451,2441.03,Small
1451,7417.96,Large
1451,1511.97,Small
1451,1764.14,Small
1451,1851.51,Small
1451,2131.28,Small
1451,1771.03,Small
1451,2052.07,Small
1451,1854.74,Small
1451,1776.76,Small
1451,1726.24,Small
1451,1858.49,Small
1451,2034.65,Small
1451,3163.1,Large
1451,1779.12,Small
1451,1868.83,Small
1451,1586.41,Small
1451,1732.38,Small
1451,1793.58,Small
1461,2581.19,Small
1461,2577.35,Small
1461,2604.85,Small
1461,5136.95,Large
1461,2488.3,Small
1461,2771.55,Small
1461,2465.1,Small
1461,2193.22,Small
1461,2495,Small
1461,2515.01,Small
1461,2518.86,Small
1461,4434.27,Large
1461,2932.44,Small
1461,2766.71,Small
1471,967.31,Small
1481,902.3,Small
1491,1659.35,Small
1491,4751.82,Large
1491,3770.08,Large
1491,1856.47,Small
1491,2085.25,Small
1491,2127.66,Small
1491,2090.52,Small
1491,1881.62,Small
1491,2140.25,Small
1491,1645.11,Small
1491,2965.91,Small
1491,1946.48,Small
1491,1688.79,Small
1491,2037.14,Small
1491,1815.44,Small
1491,1883.95,Small
1491,2179.72,Small
1491,1742.36,Small
1491,1779.31,Small
1491,1844.16,Small
1491,1482.03,Small
1491,1073.83,Small
1491,1886.11,Small
1491,1746.66,Small
1501,2049.52,Small
1501,1917.74,Small
1501,2059.47,Small
1501,1822.88,Small
1501,1719.36,Small
1501,2095.91,Small
1501,1761.77,Small
1501,2413.73,Small
1501,1856.13,Small
1501,2113.74,Small
1501,1716.88,Small
1501,2523.17,Small
1501,1482.03,Small
1501,1784.84,Small
1501,242.27,Small
1501,2090.92,Small
1501,1925.88,Small
1501,1658.07,Small
1501,1731.72,Small
1501,2422.41,Small
1501,1907.3,Small
1501,1953.99,Small
1501,2092.63,Small
1511,2802.73,Small
1511,2642.93,Small
1511,2606.23,Small
1511,2185.62,Small
1511,2600.15,Small
1511,2440.11,Small
1511,2728.4,Small
1511,2397.85,Small
1511,2658.07,Small
1511,2924.34,Small
1521,1538.46,Small
1521,2413.3,Small
1521,2564.95,Small
1521,2597.43,Small
1521,3256.49,Large
1521,3218.91,Large
1521,2290.62,Small
1521,2831.83,Small
1521,2499.99,Small
1521,2565,Small
1521,2847.47,Small
1521,141.12,Small
1521,3166.78,Large
1521,2646.06,Small
1521,2499.42,Small
1521,2629.99,Small
1521,3075.56,Large
1521,2869.73,Small
1521,2662.33,Small
1521,5452.98,Large
1521,2440.12,Small
1521,2472.7,Small
1521,2669.92,Small
1521,2937.69,Small
1521,4525.23,Large
1521,2465.06,Small
1521,3041.85,Large
1521,2514.96,Small
1521,16.24,Small
1521,92991.05,Large
1521,2669.92,Small
1521,2914.52,Small
1521,2574.55,Small
1521,2387.81,Small
1521,2764.84,Small
1521,2617.31,Small
1521,3831.68,Large
1531,2499.99,Small
1531,1588.25,Small
1531,2557.5,Small
1531,2546.81,Small
1531,2592.35,Small
1531,2699.86,Small
1531,2492.54,Small
1531,2513.19,Small
1531,2687.19,Small
1531,3114.84,Large
1531,2690.51,Small
1531,2663.07,Small
1531,2569.33,Small
1531,2648.01,Small
1531,3337.72,Large
1531,2297.93,Small
1531,2537.55,Small
1531,2078.56,Small
1531,2630.55,Small
1531,2495.04,Small
1531,2694.78,Small
1531,2562.01,Small
1531,3207.38,Large
1531,2556.39,Small
1531,2781.65,Small
1531,3198.69,Large
1531,2544.9,Small
1531,2556.24,Small
1531,2820.27,Small
1531,2639.72,Small
1531,2891.25,Small
1531,3977.99,Large
1531,3498.82,Large
1531,2773.46,Small
1531,2596.14,Small
1531,2621.71,Small
1531,2779.03,Small
1531,2793.47,Small
1541,949.23,Small
1541,1485.58,Small
1541,1137.84,Small
1541,924.28,Small
1541,1057.28,Small
1541,1541.76,Small
1541,767.08,Small
1541,901.77,Small
1541,1098.97,Small
1541,1852.17,Small
1541,834.48,Small
1541,1329.03,Small
1541,902.42,Small
1541,756.22,Small
1541,1156.55,Small
1541,1172.76,Small
1541,1032.88,Small
1551,1682.49,Small
1561,2712.61,Small
1561,1518.32,Small
1561,1981.52,Small
1561,1768,Small
1561,1936.55,Small
1561,1605.15,Small
1561,1962.64,Small
1561,2787.78,Small
1561,308.56,Small
1561,1562.05,Small
1561,1892.18,Small
1561,2011.31,Small
1561,1871.04,Small
1561,1998.94,Small
1561,1579.42,Small
1561,2143.96,Small
1561,2130.78,Small
1561,1787.42,Small
1561,1713.64,Small
1561,2444.18,Small
1561,2168.78,Small
1561,1596.92,Small
1561,1814.89,Small
1561,2003.95,Small
1561,1842.4,Small
1561,1883.59,Small
1561,1549.49,Small
1561,1604.33,Small
1561,2177.66,Small
1561,2062.68,Small
1561,1908.44,Small
1561,1660.9,Small
1561,2150.73,Small
1561,1757.4,Small
1561,1593.62,Small
1561,1754.16,Small
1561,1869.04,Small
1561,2114.23,Small
1571,2981.38,Small
1571,2584.92,Small
1571,2589.87,Small
1571,3258.92,Large
1571,2740.32,Small
1571,3012.08,Large
1571,2900.78,Small
1571,2704.69,Small
1571,2705.38,Small
1571,2660.94,Small
1571,2722.15,Small
1571,2763.38,Small
1571,2518.85,Small
1571,2588.05,Small
1571,2874.24,Small
1571,2716.19,Small
1571,3597.93,Large
1571,2499.99,Small
1571,3499.44,Large
1571,2482.12,Small
1571,2613.6,Small
1571,4642.17,Large
1571,2647.16,Small
1571,2636.76,Small
1571,2540.6,Small
1571,2653.68,Small
1571,2554.39,Small
1571,14.98,Small
1571,4042.01,Large
1571,2792.16,Small
1571,2460.07,Small
1571,2597.48,Small
1571,2558.78,Small
1571,2763.58,Small
1571,3121.08,Large
1571,2699.2,Small
1571,3233.08,Large
1571,2755.31,Small
1581,1180.86,Small
1581,2053.08,Small
1581,11860.85,Large
1581,1049.22,Small
1581,1087.01,Small
1581,1725.54,Small
1581,890.81,Small
1581,881.06,Small
1581,586.46,Small
1591,2440.31,Small
1601,3565.48,Large
1601,2678.03,Small
1601,2843.39,Small
1601,2683.62,Small
1601,2595.66,Small
1601,3223.29,Large
1601,2535.03,Small
1601,2642.28,Small
1601,2410.21,Small
1601,4359.48,Large
1601,2617.44,Small
1601,2449.59,Small
1601,2576.91,Small
1601,2644.89,Small
1601,2585.66,Small
1601,2815.94,Small
1601,7045.91,Large
1601,2604.85,Small
1601,453.73,Small
1601,2890.12,Small
1601,2679.21,Small
1601,2846.84,Small
1601,2838.37,Small
1601,2891.41,Small
1601,2435.12,Small
1601,3098.67,Large
1601,2417.76,Small
1601,2664.78,Small
1601,2690.5,Small
1601,2501.99,Small
1601,2794.17,Small
1601,150.43,Small
1601,3427.45,Large
1601,2607.45,Small
1601,2807.37,Small
1601,2981.03,Small
1601,3061.38,Large
1601,2604.96,Small
1611,2614.91,Small
1611,2504.99,Small
1611,2523.85,Small
1611,2693.54,Small
1611,2732.1,Small
1611,2754.77,Small
1611,2145.7,Small
1611,2405.36,Small
1611,96.17,Small
1611,2562.43,Small
1611,2779.52,Small
1611,2800.31,Small
1611,205.45,Small
1611,3118.37,Large
1611,2664.27,Small
1611,2710.44,Small
1621,1374.38,Small
1631,1881.92,Small
1631,858.08,Small
1631,855.57,Small
1631,1124.54,Small
1631,899.92,Small
1631,813.61,Small
1631,548.9,Small
1641,1886.52,Small
1641,2002.44,Small
1641,1744.2,Small
1641,1814.95,Small
1651,833.39,Small
1651,1031.43,Small
1651,199.6,Small
1651,915.21,Small
1651,967.54,Small
1651,1112.85,Small
1651,486.55,Small
1651,753.49,Small
1651,798.74,Small
1651,830.88,Small
1651,1025.2,Small
1651,938.37,Small
1651,953.23,Small
1651,1070.68,Small
1651,1941.93,Small
1651,653.69,Small
1651,900.74,Small
1651,721.11,Small
1651,1043.15,Small
1651,785.95,Small
1651,920.73,Small
1651,815.93,Small
1651,1482.81,Small
1651,908.3,Small
1651,736.04,Small
1651,187.85,Small
1651,2403.17,Small
1651,1074.27,Small
1651,827.27,Small
1651,819.63,Small
1661,3374.33,Large
1661,8373.38,Large
1661,2600.56,Small
1661,2577.47,Small
1661,2546.89,Small
1661,2474.49,Small
1661,3096.41,Large
1661,2581.19,Small
1671,859.64,Small
1681,1921.46,Small
1681,1824.83,Small
1681,4909.59,Large
1681,2169.92,Small
1681,1657.47,Small
1681,6144.25,Large
1681,1819.11,Small
1681,1932.05,Small
1681,4051.74,Large
1691,2661.13,Small
1691,3222.67,Large
1691,2839.53,Small
1691,2716,Small
1691,2514.96,Small
1691,2211.89,Small
1691,2375.24,Small
1691,2439.17,Small
1691,2564.91,Small
1691,2615.54,Small
1691,2465.06,Small
1691,2653.59,Small
1691,217.35,Small
1701,1879.03,Small
1701,723.55,Small
1701,181.09,Small
1701,842.96,Small
1701,1224.12,Small
1701,778.48,Small
1701,733.53,Small
1701,580.2,Small
1701,638.74,Small
1701,1187.71,Small
1701,914.03,Small
1701,923.27,Small
1701,826.04,Small
1701,1181.1,Small
1701,876.54,Small
1701,1236.89,Small
1701,1045.55,Small
1701,816.5,Small
1701,1376.56,Small
1701,785.96,Small
1701,607.06,Small
1701,1044.36,Small
1701,844.35,Small
1701,1128.69,Small
1701,616.29,Small
1701,839.69,Small
1701,800.94,Small
1701,152.95,Small
1701,1686.6,Small
1701,844.76,Small
1701,826.57,Small
1701,1141.78,Small
1701,986.43,Small
1701,1969.36,Small
1711,2763.45,Small
1711,3309.25,Large
1711,2556.3,Small
1711,2680.49,Small
1711,2612.37,Small
1711,2724.13,Small
1711,2692.9,Small
1711,3071.96,Large
1711,2932.64,Small
1711,2493.82,Small
1711,6332.68,Large
1711,2944.87,Small
1711,2495,Small
1711,2579.42,Small
1711,2611.07,Small
1711,2816.74,Small
1711,2704.65,Small
1711,2828.42,Small
1711,2547.53,Small
1721,796.06,Small
1721,923.01,Small
1741,3123.31,Large
1741,2618.06,Small
1741,2889.59,Small
1741,2624.89,Small
1741,2709.57,Small
1741,2579.24,Small
1741,2602.48,Small
1741,2654.36,Small
1741,2811.99,Small
1741,2652.89,Small
1741,2576.97,Small
1741,3271.91,Large
1741,2838.4,Small
1741,4035.56,Large
1741,4019.24,Large
1741,2575.57,Small
1741,2786.05,Small
1741,13226.23,Large
1741,5064,Large
1741,4076.64,Large
1741,2618.63,Small
1751,772.86,Small
1751,976.46,Small
1751,641.22,Small
1751,742.92,Small
1751,663.67,Small
1761,1062.79,Small
1761,1387.49,Small
1761,658.62,Small
1761,1525.98,Small
1771,5151.43,Large
1771,2527.56,Small
1771,4064.11,Large
1771,2598.25,Small
1771,2320.35,Small
1781,2467.61,Small
1781,2611.85,Small
1781,2624.92,Small
1781,2662.34,Small
1781,2642.37,Small
1781,2714.74,Small
1781,2532.47,Small
1781,4366.6,Large
1781,2709.66,Small
1781,2649.2,Small
1781,2559.87,Small
1781,2776.04,Small
1781,2542.43,Small
1781,2430.81,Small
1781,30279.45,Large
1781,7326.69,Large
1781,2658.6,Small
1781,2579.33,Small
1781,2584.84,Small
1781,2932.82,Small
1781,2615.53,Small
1781,2641.75,Small
1781,2514.96,Small
1781,2557.4,Small
1781,2736.05,Small
1781,3418.15,Large
1781,2626.15,Small
1781,2702.37,Small
1781,2702.15,Small
1781,2546.22,Small
1781,2753.99,Small
1791,2400.19,Small
1791,2857.04,Small
1791,2780.97,Small
1791,4096.65,Large
1791,2826.66,Small
1791,2545.78,Small
1791,2825.35,Small
1791,2847.03,Small
1791,4044.34,Large
1791,2521.99,Small
1791,202.23,Small
1791,2540.04,Small
1791,2622.32,Small
1791,2612.37,Small
1791,2578.08,Small
1791,2557.39,Small
1791,2579.29,Small
1791,2524.44,Small
1791,2854.34,Small
1791,2490.01,Small
1791,2485.02,Small
1791,2922.86,Small
1791,2687.22,Small
1791,2899.77,Small
1791,2552.43,Small
1791,2756.79,Small
1791,2698.59,Small
1791,2534.92,Small
1791,2567.38,Small
1791,2513.77,Small
1791,6142.13,Large
1791,2680.58,Small
1791,2648.55,Small
1791,2549.95,Small
1791,2882.14,Small
1791,2530.02,Small
1801,2747.93,Small
1801,1734.77,Small
1801,1998.31,Small
1801,1814.24,Small
1801,1669.47,Small
1801,1802.22,Small
1801,1447.96,Small
1801,1696.8,Small
1801,2518.7,Small
1801,1676.77,Small
1801,1833.57,Small
1801,1889.11,Small
1801,1639.44,Small
1801,1521.95,Small
1801,1789.18,Small
1811,2918,Small
1811,3106.95,Large
1821,2372.11,Small
1831,1980.8,Small
1831,1819.22,Small
1831,1924.01,Small
1831,1624.96,Small
1831,1914.07,Small
1831,1706.78,Small
1831,1429.83,Small
1831,1675.54,Small
1831,77285.75,Large
1831,728.07,Small
1831,1799.14,Small
1831,1855.39,Small
1831,3138.05,Large
1831,2419.54,Small
1841,2632.97,Small
1841,2802.88,Small
1841,4597.82,Large
1841,2732.36,Small
1841,2248.04,Small
1841,2714.83,Small
1841,2532.46,Small
1841,2564.88,Small
1841,2747.27,Small
1841,2445.1,Small
1841,2364.04,Small
1841,3131.67,Large
1841,2554.88,Small
1841,2654.77,Small
1851,2467.56,Small
1851,2836.44,Small
1851,2703.67,Small
1851,2692.31,Small
1851,2539.41,Small
1851,2432.69,Small
1851,4045.9,Large
1851,2504.98,Small
1851,3106.19,Large
1851,2431.4,Small
1851,2813.18,Small
1851,2734.02,Small
1851,2723.36,Small
1851,2609.93,Small
1851,3109.5,Large
1851,2899.61,Small
1851,2594.85,Small
1851,2763.55,Small
1861,1995.8,Small
1871,1865.47,Small
1871,1789.84,Small
1871,1918.44,Small
1871,901.81,Small
1871,2425.59,Small
1871,2005.88,Small
1871,2792.79,Small
1871,2415.04,Small
1871,1786.15,Small
1871,1860.38,Small
1871,1795.43,Small
1871,380.87,Small
1871,1901.66,Small
1871,1746.99,Small
1871,1994.06,Small
1871,30541.97,Large
1871,1794.09,Small
1871,1931.09,Small
1871,1706.72,Small
1871,1794.31,Small
1871,1591.31,Small
1871,1506.98,Small
1871,1780.02,Small
1871,2053.18,Small
1871,1773.65,Small
1871,1984.56,Small
1871,1377.24,Small
1871,2151.26,Small
1871,2448.61,Small
1871,1674.24,Small
1871,2034.15,Small
1871,1939.66,Small
1871,2424.09,Small
1871,2212.01,Small
1871,3903.53,Large
1871,2136.22,Small
1871,4190.77,Large
1871,1690.6,Small
1881,16375.46,Large
1881,2566.9,Small
1881,2651.08,Small
1881,2593.12,Small
1881,2870.38,Small
1881,2679.63,Small
1881,2335.5,Small
1881,2702.89,Small
1881,2330.33,Small
1881,3373.23,Large
1881,2772.1,Small
1881,2541.86,Small
1881,2817.16,Small
1881,2534.92,Small
1881,2512.53,Small
1881,2519.99,Small
1881,67.41,Small
1881,2744.16,Small
1881,2722.95,Small
1881,2736.03,Small
1881,2675.41,Small
1881,2792.74,Small
1881,2341.04,Small
