4111,2014-04-24 16:34:24.0000000,1727.49,2058.97,-331.48
4111,2014-04-24 16:41:00.0000000,28229.14,1727.49,26501.65
1301,2014-05-04 11:56:46.0000000,1009.79,28229.14,-27219.35
2591,2014-05-07 04:34:23.0000000,2765.5,1009.79,1755.71
3411,2014-05-08 17:07:21.0000000,6397.44,2765.5,3631.94
3411,2014-05-08 17:20:42.0000000,1757.58,6397.44,-4639.86
4211,2014-05-09 11:56:39.0000000,997.2,1757.58,-760.38
4211,2014-05-09 12:14:09.0000000,9157.14,997.2,8159.94
1401,2014-05-10 20:40:32.0000000,6480.79,9157.14,-2676.35
1401,2014-05-10 20:44:42.0000000,2320.9,6480.79,-4159.89
1561,2014-05-13 06:49:49.0000000,1605.15,2320.9,-715.75
1561,2014-05-13 06:54:25.0000000,6780.56,1605.15,5175.41
4151,2014-05-17 03:21:52.0000000,1761.05,6780.56,-5019.51
4151,2014-05-17 03:42:19.0000000,6141.92,1761.05,4380.87
1871,2014-05-19 19:51:41.0000000,2005.88,6141.92,-4136.04
2181,2014-05-20 11:44:40.0000000,1797.97,2005.88,-207.91
2181,2014-05-20 11:58:51.0000000,6506.16,1797.97,4708.19
4111,2014-05-23 06:57:57.0000000,1930.94,6506.16,-4575.22
1301,2014-06-02 06:03:36.0000000,1070.61,1930.94,-860.33
2591,2014-06-05 05:05:50.0000000,1961.4,1070.61,890.79
2591,2014-06-05 05:10:15.0000000,6799.93,1961.4,4838.53
3411,2014-06-06 03:42:29.0000000,1687.56,6799.93,-5112.37
4211,2014-06-07 09:56:54.0000000,1030.32,1687.56,-657.24
4211,2014-06-07 10:00:16.0000000,8812.27,1030.32,7781.95
1401,2014-06-09 13:49:14.0000000,2093.12,8812.27,-6719.15
1561,2014-06-11 14:52:16.0000000,6670.69,2093.12,4577.57
1561,2014-06-11 15:01:15.0000000,1962.64,6670.69,-4708.05
4151,2014-06-16 07:43:59.0000000,7667.97,1962.64,5705.33
4151,2014-06-16 07:46:35.0000000,2063.2,7667.97,-5604.77
1871,2014-06-17 10:32:19.0000000,2792.79,2063.2,729.59
1871,2014-06-17 10:47:26.0000000,6508.58,2792.79,3715.79
2181,2014-06-19 04:27:54.0000000,7059.76,6508.58,551.18
2181,2014-06-19 04:45:54.0000000,2274.32,7059.76,-4785.44
4111,2014-06-22 04:58:37.0000000,2035.25,2274.32,-239.07
4111,2014-06-22 05:04:52.0000000,6246.58,2035.25,4211.33
1301,2014-07-01 10:22:50.0000000,832.57,6246.58,-5414.01
1301,2014-07-01 10:32:19.0000000,6365.49,832.57,5532.92
2591,2014-07-04 08:31:47.0000000,1971.51,6365.49,-4393.98
3411,2014-07-06 01:45:11.0000000,6281.4,1971.51,4309.89
3411,2014-07-06 01:47:00.0000000,1562.05,6281.4,-4719.35
4211,2014-07-06 16:02:24.0000000,8641.7,1562.05,7079.65
4211,2014-07-06 16:03:10.0000000,1897.43,8641.7,-6744.27
1401,2014-07-09 22:55:30.0000000,6825.04,1897.43,4927.61
1401,2014-07-09 23:00:01.0000000,1784.96,6825.04,-5040.08
1561,2014-07-10 10:30:04.0000000,2787.78,1784.96,1002.82
4151,2014-07-15 11:39:40.0000000,2977.16,2787.78,189.38
4151,2014-07-15 11:47:54.0000000,6639.12,2977.16,3661.96
1871,2014-07-17 08:52:15.0000000,2415.04,6639.12,-4224.08
2181,2014-07-18 07:22:38.0000000,1627.01,2415.04,-788.03
2181,2014-07-18 07:29:30.0000000,5312.65,1627.01,3685.64
4111,2014-07-21 05:54:40.0000000,2080.82,5312.65,-3231.83
1301,2014-07-31 13:21:10.0000000,9047.03,2080.82,6966.21
1301,2014-07-31 13:34:57.0000000,1257.45,9047.03,-7789.58
2591,2014-08-02 16:42:32.0000000,6630.14,1257.45,5372.69
2591,2014-08-02 16:52:58.0000000,2445.38,6630.14,-4184.76
4211,2014-08-04 15:05:32.0000000,693.38,2445.38,-1752
3411,2014-08-05 11:53:03.0000000,8396.24,693.38,7702.86
3411,2014-08-05 11:57:08.0000000,2731.24,8396.24,-5665
1401,2014-08-07 02:51:46.0000000,1815.76,2731.24,-915.48
1561,2014-08-09 11:44:08.0000000,308.56,1815.76,-1507.2
4151,2014-08-14 11:42:00.0000000,2651.17,308.56,2342.61
4151,2014-08-14 12:09:15.0000000,6440.47,2651.17,3789.3
1871,2014-08-15 00:19:30.0000000,5885.58,6440.47,-554.89
1871,2014-08-15 00:30:45.0000000,1786.15,5885.58,-4099.43
2181,2014-08-17 19:48:33.0000000,1977.96,1786.15,191.81
2181,2014-08-17 19:55:30.0000000,6901.58,1977.96,4923.62
4111,2014-08-19 00:47:10.0000000,1815.55,6901.58,-5086.03
4111,2014-08-19 01:09:25.0000000,6562.27,1815.55,4746.72
1301,2014-08-30 04:30:04.0000000,9388.68,6562.27,2826.41
1301,2014-08-30 04:53:20.0000000,940.03,9388.68,-8448.65
2591,2014-08-31 13:09:05.0000000,7972.99,940.03,7032.96
2591,2014-08-31 13:25:14.0000000,2225.98,7972.99,-5747.01
4211,2014-09-02 21:01:45.0000000,1199.99,2225.98,-1025.99
4211,2014-09-02 21:12:46.0000000,8251.08,1199.99,7051.09
3411,2014-09-03 10:22:23.0000000,6266.24,8251.08,-1984.84
3411,2014-09-03 10:36:10.0000000,1979.16,6266.24,-4287.08
1401,2014-09-05 07:30:12.0000000,2573.29,1979.16,594.13
1561,2014-09-08 00:51:17.0000000,3355.12,2573.29,781.83
1561,2014-09-08 00:51:42.0000000,1562.05,3355.12,-1793.07
4151,2014-09-12 10:50:10.0000000,1942.71,1562.05,380.66
4151,2014-09-12 10:52:56.0000000,7286.81,1942.71,5344.1
1871,2014-09-14 03:28:20.0000000,1860.38,7286.81,-5426.43
2181,2014-09-16 21:33:17.0000000,1467.12,1860.38,-393.26
4111,2014-09-18 09:58:14.0000000,2080.72,1467.12,613.6
1301,2014-09-29 06:52:17.0000000,1118.5,2080.72,-962.22
2591,2014-09-30 01:27:25.0000000,6731.01,1118.5,5612.51
2591,2014-09-30 01:38:25.0000000,2188.88,6731.01,-4542.13
4211,2014-10-01 13:03:09.0000000,8294.95,2188.88,6106.07
4211,2014-10-01 13:19:41.0000000,618.52,8294.95,-7676.43
3411,2014-10-03 19:49:33.0000000,2002.74,618.52,1384.22
3411,2014-10-03 20:03:07.0000000,7915.6,2002.74,5912.86
1401,2014-10-05 01:17:52.0000000,6486.1,7915.6,-1429.5
1401,2014-10-05 01:34:27.0000000,1885.37,6486.1,-4600.73
1561,2014-10-08 23:08:56.0000000,6091.34,1885.37,4205.97
1561,2014-10-08 23:13:52.0000000,1892.18,6091.34,-4199.16
4151,2014-10-12 14:55:48.0000000,1664.34,1892.18,-227.84
4151,2014-10-12 15:00:04.0000000,4007.78,1664.34,2343.44
1871,2014-10-14 13:55:25.0000000,6856.57,4007.78,2848.79
1871,2014-10-14 14:04:21.0000000,1795.43,6856.57,-5061.14
2181,2014-10-16 06:54:46.0000000,2311.96,1795.43,516.53
2181,2014-10-16 07:07:08.0000000,4431.47,2311.96,2119.51
4111,2014-10-17 22:27:42.0000000,8029.85,4431.47,3598.38
4111,2014-10-17 22:53:00.0000000,2046.34,8029.85,-5983.51
1301,2014-10-28 03:13:49.0000000,904.23,2046.34,-1142.11
1301,2014-10-28 03:15:54.0000000,9108.66,904.23,8204.43
2591,2014-10-29 20:03:04.0000000,1819.25,9108.66,-7289.41
2591,2014-10-29 20:10:40.0000000,7899.05,1819.25,6079.8
4211,2014-10-31 15:56:55.0000000,848.71,7899.05,-7050.34
4211,2014-10-31 16:01:53.0000000,8052.28,848.71,7203.57
3411,2014-11-01 11:20:20.0000000,6445.03,8052.28,-1607.25
3411,2014-11-01 11:32:01.0000000,1914.72,6445.03,-4530.31
1401,2014-11-03 03:26:57.0000000,7118.8,1914.72,5204.08
1401,2014-11-03 03:30:33.0000000,1946.56,7118.8,-5172.24
1561,2014-11-06 04:22:37.0000000,7130.24,1946.56,5183.68
1561,2014-11-06 04:25:09.0000000,2011.31,7130.24,-5118.93
4151,2014-11-11 06:06:16.0000000,6521.7,2011.31,4510.39
4151,2014-11-11 06:12:39.0000000,1794.09,6521.7,-4727.61
1871,2014-11-13 08:21:37.0000000,380.87,1794.09,-1413.22
1871,2014-11-13 08:22:46.0000000,3943.63,380.87,3562.76
2181,2014-11-15 22:58:29.0000000,2151.48,3943.63,-1792.15
2181,2014-11-15 23:24:45.0000000,7742.26,2151.48,5590.78
4111,2014-11-16 12:38:38.0000000,1739.17,7742.26,-6003.09
2591,2014-11-27 06:43:42.0000000,6340.47,1739.17,4601.3
2591,2014-11-27 07:03:32.0000000,2018.31,6340.47,-4322.16
4211,2014-11-29 17:06:08.0000000,827.46,2018.31,-1190.85
4211,2014-11-29 17:13:32.0000000,7163.74,827.46,6336.28
3411,2014-11-30 13:00:31.0000000,2230.1,7163.74,-4933.64
3411,2014-11-30 13:10:32.0000000,6308.77,2230.1,4078.67
1401,2014-12-02 11:30:17.0000000,6405.5,6308.77,96.73
1401,2014-12-02 11:31:30.0000000,8686.1,6405.5,2280.6
1561,2014-12-05 12:23:23.0000000,6071.1,8686.1,-2615
1561,2014-12-05 12:34:07.0000000,1871.04,6071.1,-4200.06
4151,2014-12-10 14:56:46.0000000,1651.78,1871.04,-219.26
1871,2014-12-12 08:23:35.0000000,5835.09,1651.78,4183.31
1871,2014-12-12 08:45:35.0000000,1901.66,5835.09,-3933.43
2181,2014-12-15 10:09:32.0000000,6442.39,1901.66,4540.73
2181,2014-12-15 10:20:01.0000000,2022.26,6442.39,-4420.13
4111,2014-12-16 02:46:50.0000000,1626.92,2022.26,-395.34
1301,2014-12-26 02:30:38.0000000,11208.11,1626.92,9581.19
1301,2014-12-26 02:39:41.0000000,1027.32,11208.11,-10180.79
2591,2014-12-27 03:13:30.0000000,1910.36,1027.32,883.04
2591,2014-12-27 03:38:41.0000000,5906.1,1910.36,3995.74
3411,2014-12-29 06:27:25.0000000,7265.04,5906.1,1358.94
3411,2014-12-29 06:34:35.0000000,1695.66,7265.04,-5569.38
4211,2014-12-29 22:37:31.0000000,751.27,1695.66,-944.39
4211,2014-12-29 22:41:19.0000000,8356.99,751.27,7605.72
1401,2015-01-01 18:38:31.0000000,6432.92,8356.99,-1924.07
1401,2015-01-01 18:47:25.0000000,1132.4,6432.92,-5300.52
1561,2015-01-04 14:22:09.0000000,1998.94,1132.4,866.54
1561,2015-01-04 14:34:05.0000000,5933.69,1998.94,3934.75
4151,2015-01-08 22:08:36.0000000,6862.91,5933.69,929.22
4151,2015-01-08 22:11:33.0000000,2000.23,6862.91,-4862.68
1871,2015-01-10 21:27:26.0000000,1746.99,2000.23,-253.24
2181,2015-01-14 04:39:37.0000000,1971.38,1746.99,224.39
2181,2015-01-14 04:59:44.0000000,6886.77,1971.38,4915.39
4111,2015-01-15 00:43:03.0000000,6857.76,6886.77,-29.01
4111,2015-01-15 00:45:33.0000000,1545.22,6857.76,-5312.54
1301,2015-01-24 06:07:44.0000000,9419.96,1545.22,7874.74
1301,2015-01-24 06:09:29.0000000,1247.62,9419.96,-8172.34
2591,2015-01-26 03:58:03.0000000,1664.99,1247.62,417.37
2591,2015-01-26 04:00:06.0000000,7112.58,1664.99,5447.59
3411,2015-01-28 07:13:56.0000000,1772.96,7112.58,-5339.62
3411,2015-01-28 07:17:45.0000000,6143.22,1772.96,4370.26
4211,2015-01-28 08:28:01.0000000,1084.18,6143.22,-5059.04
4211,2015-01-28 08:32:45.0000000,6877.72,1084.18,5793.54
1401,2015-01-31 19:56:17.0000000,6135.23,6877.72,-742.49
1401,2015-01-31 19:57:34.0000000,3461.85,6135.23,-2673.38
1561,2015-02-02 14:52:33.0000000,1579.42,3461.85,-1882.43
1561,2015-02-02 14:53:40.0000000,4831.99,1579.42,3252.57
4151,2015-02-07 18:18:08.0000000,6331.14,4831.99,1499.15
4151,2015-02-07 18:25:28.0000000,4226.99,6331.14,-2104.15
1871,2015-02-09 19:16:37.0000000,1994.06,4226.99,-2232.93
1871,2015-02-09 19:19:50.0000000,6522.83,1994.06,4528.77
2181,2015-02-12 12:43:39.0000000,7468.69,6522.83,945.86
2181,2015-02-12 12:51:57.0000000,2118.08,7468.69,-5350.61
4111,2015-02-14 07:35:18.0000000,1724.19,2118.08,-393.89
1301,2015-02-22 08:25:40.0000000,800.66,1724.19,-923.53
2591,2015-02-24 08:32:36.0000000,1649.29,800.66,848.63
3411,2015-02-27 01:43:45.0000000,6998.7,1649.29,5349.41
3411,2015-02-27 02:01:29.0000000,2381.25,6998.7,-4617.45
4211,2015-02-27 20:25:06.0000000,854.36,2381.25,-1526.89
4211,2015-02-27 20:32:43.0000000,8469.24,854.36,7614.88
1401,2015-03-01 12:22:10.0000000,2153.74,8469.24,-6315.5
1401,2015-03-01 12:40:09.0000000,8138.69,2153.74,5984.95
1561,2015-03-03 00:33:07.0000000,2143.96,8138.69,-5994.73
1561,2015-03-03 00:35:21.0000000,9340.04,2143.96,7196.08
4151,2015-03-08 06:29:58.0000000,1909.04,9340.04,-7431
1871,2015-03-11 10:25:53.0000000,30541.97,1909.04,28632.93
1871,2015-03-11 10:39:03.0000000,6381.86,30541.97,-24160.11
2181,2015-03-13 23:41:17.0000000,1919.73,6381.86,-4462.13
4111,2015-03-15 05:56:49.0000000,6019.39,1919.73,4099.66
4111,2015-03-15 06:04:49.0000000,2164.17,6019.39,-3855.22
1301,2015-03-23 01:15:50.0000000,1026.48,2164.17,-1137.69
2591,2015-03-25 17:32:39.0000000,7653.89,1026.48,6627.41
2591,2015-03-25 17:33:32.0000000,1679.24,7653.89,-5974.65
3411,2015-03-28 14:09:23.0000000,2604.63,1679.24,925.39
3411,2015-03-28 14:19:35.0000000,8042.28,2604.63,5437.65
4211,2015-03-30 00:05:30.0000000,107533.55,8042.28,99491.27
4211,2015-03-30 00:19:45.0000000,7395.5,107533.55,-100138.05
1401,2015-03-31 12:58:43.0000000,2032.05,7395.5,-5363.45
1401,2015-03-31 13:07:53.0000000,6585.91,2032.05,4553.86
1561,2015-04-01 23:00:48.0000000,2130.78,6585.91,-4455.13
4151,2015-04-06 01:45:07.0000000,6359.15,2130.78,4228.37
4151,2015-04-06 01:52:24.0000000,2049.54,6359.15,-4309.61
1871,2015-04-10 00:54:54.0000000,1794.09,2049.54,-255.45
2181,2015-04-11 01:55:51.0000000,1792.45,1794.09,-1.64
2181,2015-04-11 02:00:33.0000000,5275.2,1792.45,3482.75
4111,2015-04-14 15:16:36.0000000,1950.26,5275.2,-3324.94
4111,2015-04-14 15:22:51.0000000,5954.76,1950.26,4004.5
1301,2015-04-21 21:43:17.0000000,93106.81,5954.76,87152.05
2591,2015-04-23 15:15:05.0000000,1940.84,93106.81,-91165.97
2591,2015-04-23 15:32:59.0000000,6610.8,1940.84,4669.96
3411,2015-04-27 08:27:40.0000000,6295.16,6610.8,-315.64
3411,2015-04-27 08:40:53.0000000,1695.6,6295.16,-4599.56
4211,2015-04-28 00:18:31.0000000,836,1695.6,-859.6
1401,2015-04-29 07:10:46.0000000,1714.95,836,878.95
1561,2015-04-30 01:18:20.0000000,1787.42,1714.95,72.47
1561,2015-04-30 01:22:37.0000000,7502.83,1787.42,5715.41
4151,2015-05-05 21:25:48.0000000,1960.34,7502.83,-5542.49
1871,2015-05-09 13:20:46.0000000,7049.65,1960.34,5089.31
1871,2015-05-09 13:27:32.0000000,1931.09,7049.65,-5118.56
2181,2015-05-11 11:17:45.0000000,2045.18,1931.09,114.09
2181,2015-05-11 11:37:10.0000000,7044.69,2045.18,4999.51
4111,2015-05-13 01:31:18.0000000,1975.29,7044.69,-5069.4
1301,2015-05-21 10:19:45.0000000,8655.61,1975.29,6680.32
1301,2015-05-21 10:39:12.0000000,868.45,8655.61,-7787.16
2591,2015-05-23 00:04:27.0000000,2082.78,868.45,1214.33
2591,2015-05-23 00:06:42.0000000,6802.42,2082.78,4719.64
3411,2015-05-26 13:22:57.0000000,1768.59,6802.42,-5033.83
3411,2015-05-26 13:32:44.0000000,6229.23,1768.59,4460.64
4211,2015-05-28 05:36:52.0000000,8439.6,6229.23,2210.37
4211,2015-05-28 06:00:52.0000000,1050.29,8439.6,-7389.31
1401,2015-05-29 17:23:42.0000000,1753.62,1050.29,703.33
1401,2015-05-29 17:26:58.0000000,6319.3,1753.62,4565.68
1561,2015-05-30 15:21:56.0000000,1713.64,6319.3,-4605.66
1561,2015-05-30 15:33:25.0000000,6506.02,1713.64,4792.38
4151,2015-06-04 18:17:26.0000000,1792.4,6506.02,-4713.62
4151,2015-06-04 18:33:47.0000000,6635.45,1792.4,4843.05
1871,2015-06-07 08:35:21.0000000,6447.27,6635.45,-188.18
1871,2015-06-07 08:37:29.0000000,1706.72,6447.27,-4740.55
2181,2015-06-10 18:01:23.0000000,2978.25,1706.72,1271.53
4111,2015-06-12 04:45:01.0000000,1869.08,2978.25,-1109.17
4111,2015-06-12 04:58:23.0000000,6470.38,1869.08,4601.3
1301,2015-06-20 05:49:05.0000000,663.34,6470.38,-5807.04
2591,2015-06-22 10:00:54.0000000,5192.45,663.34,4529.11
2591,2015-06-22 10:28:36.0000000,1551.95,5192.45,-3640.5
3411,2015-06-24 21:52:36.0000000,8182.57,1551.95,6630.62
3411,2015-06-24 21:56:00.0000000,1735.49,8182.57,-6447.08
4211,2015-06-27 21:34:16.0000000,2272.2,1735.49,536.71
4211,2015-06-27 21:42:40.0000000,7567.77,2272.2,5295.57
1561,2015-06-28 09:07:29.0000000,7555.79,7567.77,-11.98
1561,2015-06-28 09:36:05.0000000,2444.18,7555.79,-5111.61
1401,2015-06-28 11:42:37.0000000,2024.02,2444.18,-420.16
4151,2015-07-04 21:59:49.0000000,7499.88,2024.02,5475.86
4151,2015-07-04 22:02:04.0000000,2047.74,7499.88,-5452.14
1871,2015-07-07 21:46:03.0000000,1794.31,2047.74,-253.43
2181,2015-07-10 11:21:47.0000000,1668.82,1794.31,-125.49
2181,2015-07-10 11:41:53.0000000,6559.59,1668.82,4890.77
4111,2015-07-12 16:28:32.0000000,1519.58,6559.59,-5040.01
4111,2015-07-12 16:55:34.0000000,6713.95,1519.58,5194.37
1301,2015-07-20 13:51:52.0000000,8136.17,6713.95,1422.22
1301,2015-07-20 13:52:39.0000000,1268.82,8136.17,-6867.35
2591,2015-07-21 20:09:00.0000000,2013.32,1268.82,744.5
3411,2015-07-23 00:38:08.0000000,6680.89,2013.32,4667.57
3411,2015-07-23 00:40:49.0000000,2255.34,6680.89,-4425.55
4211,2015-07-26 14:08:34.0000000,2063.86,2255.34,-191.48
4211,2015-07-26 14:23:13.0000000,9071.74,2063.86,7007.88
1561,2015-07-27 00:29:49.0000000,6927.53,9071.74,-2144.21
1561,2015-07-27 00:50:38.0000000,2168.78,6927.53,-4758.75
1401,2015-07-27 15:29:37.0000000,2377.92,2168.78,209.14
1401,2015-07-27 15:36:41.0000000,6010.11,2377.92,3632.19
4151,2015-08-02 16:44:40.0000000,6516.53,6010.11,506.42
4151,2015-08-02 17:03:34.0000000,1978.31,6516.53,-4538.22
1871,2015-08-05 06:34:42.0000000,1591.31,1978.31,-387
2181,2015-08-09 07:58:08.0000000,6352.86,1591.31,4761.55
2181,2015-08-09 08:07:58.0000000,1827.94,6352.86,-4524.92
4111,2015-08-10 13:50:36.0000000,2263.63,1827.94,435.69
4111,2015-08-10 13:58:57.0000000,3907.12,2263.63,1643.49
1301,2015-08-19 00:27:36.0000000,1260.51,3907.12,-2646.61
2591,2015-08-19 11:45:32.0000000,5988.89,1260.51,4728.38
2591,2015-08-19 12:00:54.0000000,1975.23,5988.89,-4013.66
3411,2015-08-22 20:40:58.0000000,4953.47,1975.23,2978.24
3411,2015-08-22 20:43:28.0000000,1913.94,4953.47,-3039.53
1561,2015-08-25 17:21:32.0000000,7234.78,1913.94,5320.84
1561,2015-08-25 17:40:47.0000000,1596.92,7234.78,-5637.86
4211,2015-08-25 23:20:37.0000000,1064.66,1596.92,-532.26
4211,2015-08-25 23:28:00.0000000,8038.67,1064.66,6974.01
1401,2015-08-26 12:49:08.0000000,1959.04,8038.67,-6079.63
4151,2015-09-01 12:21:16.0000000,1924.72,1959.04,-34.32
1871,2015-09-03 03:34:27.0000000,1506.98,1924.72,-417.74
1871,2015-09-03 03:39:42.0000000,6143.36,1506.98,4636.38
4111,2015-09-08 06:19:29.0000000,2310.47,6143.36,-3832.89
2181,2015-09-08 21:32:14.0000000,6871.24,2310.47,4560.77
1301,2015-09-17 13:49:20.0000000,756.86,6871.24,-6114.38
1301,2015-09-17 13:57:28.0000000,8112.86,756.86,7356
2591,2015-09-18 19:36:35.0000000,1646.3,8112.86,-6466.56
2591,2015-09-18 19:54:23.0000000,6595.07,1646.3,4948.77
3411,2015-09-21 05:54:35.0000000,1175.43,6595.07,-5419.64
3411,2015-09-21 06:19:53.0000000,6163.78,1175.43,4988.35
1561,2015-09-24 06:36:02.0000000,6399.79,6163.78,236.01
1561,2015-09-24 06:46:08.0000000,1814.89,6399.79,-4584.9
4211,2015-09-24 14:37:56.0000000,8486.28,1814.89,6671.39
4211,2015-09-24 14:55:42.0000000,967.29,8486.28,-7518.99
1401,2015-09-25 09:26:58.0000000,2450.85,967.29,1483.56
1401,2015-09-25 09:53:44.0000000,6442.33,2450.85,3991.48
4151,2015-10-01 05:25:56.0000000,1794.24,6442.33,-4648.09
